gtp_ligand_id,target_uniprot,standard_type,chembl_activity_count,chembl_standard_value_median,chembl_standard_units_set,chembl_confidence_median,chembl_pchembl_median,chembl_doc_id_set
729,P47936,Emax,1,35.2,%,9.0,,129494
729,Q5NUL3,IC50,1,10000.0,nM,9.0,,128647
7291,Q13936,IC50,1,311000.0,nM,8.0,,94011
7292,Q13936,IC50,1,38900.0,nM,9.0,4.41,94011
7295,P14416,EC50,7,304.0,nM,9.0,6.52,104588|37919|49130|49668|52843|90877
7295,P14416,Emax,5,83.9,%,9.0,,104588|49130|49668|52843|90877
7295,P19020,EC50,1,3.89,nM,5.0,8.41,69748
7295,P19020,Emax,1,49.4,%,5.0,,69748
7295,P35462,EC50,4,10.3,nM,9.0,7.99,37919|49130|49668|52843
7295,P35462,Emax,3,66.6,%,9.0,,49130|49668|52843
7295,P61169,EC50,2,39.695,nM,7.0,7.765000000000001,69748
7295,P61169,Emax,2,41.2,%,7.0,,69748
7297,O60840,IC50,1,193300.0,nM,4.0,,91875
7297,Q01668,IC50,1,193300.0,nM,4.0,,91875
7297,Q13698,IC50,1,193300.0,nM,4.0,,91875
7297,Q13936,IC50,2,608150.0,nM,6.5,,91874|91875
7298,P35363,EC50,1,5336.0,nM,9.0,,51887
7298,P35372,EC50,1,92590.0,nM,9.0,,51887
7299,P15382,IC50,2,204838.98,nM,6.0,,91843
7299,P51787,IC50,2,204838.98,nM,6.0,,91843
7299,Q12809,IC50,3,100000.0,nM,8.0,4.05,91843
7299,Q13936,IC50,1,398107.17,nM,9.0,,91843
7299,Q14524,IC50,2,142190.93,nM,8.5,,91843
73,P08908,Emax,4,2.0,%,9.0,,106209|108294
73,P08908,IC50,2,4.865,nM,9.0,8.31,106209|108294
7301,P11940,IC50,2,54725.0,nM,8.0,4.36,51887
7302,P25100,IC50,1,5.0,nM,5.0,8.3,124794
7302,P35348,IC50,1,5.0,nM,5.0,8.3,124794
7302,P35368,IC50,1,5.0,nM,5.0,8.3,124794
7308,G3HDX1,EC50,1,322.0,nM,8.0,6.49,102394
7308,G3HDX1,Emax,1,61.0,%,8.0,,102394
7308,P08913,EC50,1,86.0,nM,9.0,7.07,102394
7308,P08913,Emax,1,93.0,%,9.0,,102394
7308,P18130,EC50,1,264.0,nM,9.0,6.58,102394
7308,P18130,Emax,1,63.0,%,9.0,,102394
7308,P18825,EC50,1,1231.0,nM,9.0,5.91,102394
7308,P18825,Emax,1,85.0,%,9.0,,102394
731,P20272,EC50,1,5.012,nM,9.0,8.3,30443
731,P20272,Emax,1,396.0,%,9.0,,30443
731,P21554,EC50,2,20.3,nM,9.0,8.31,30590|48965
731,P21554,Emax,1,201.2,%,9.0,,30590
731,P34972,EC50,5,3.0,nM,9.0,8.52,30560|35787|44960|48965|91701
731,P34972,Emax,2,212.55,%,9.0,,30560|91701
7312,P38532,EC50,1,195000.0,nM,9.0,,51887
7313,P21556,IC50,1,11100.0,nM,8.0,4.96,12202
7320,P15382,IC50,1,630957.34,nM,6.0,,91843
7320,P51787,IC50,1,630957.34,nM,6.0,,91843
7320,Q12809,IC50,3,79432.82,nM,8.0,4.3,91843
7320,Q13936,IC50,2,133518.785,nM,8.5,4.8,91843
7320,Q14524,IC50,2,1355706.33,nM,8.5,,91843
7320,Q9UK17,IC50,1,79432.82,nM,8.0,4.1,91843
7321,P31652,IC50,3,190.0,nM,8.0,6.72,10349
7321,Q9WTR4,IC50,3,760.0,nM,8.0,6.12,10349
7329,Q33BM1,EC50,1,95.0,nM,9.0,7.02,107195
733,P20272,EC50,1,10.0,nM,9.0,8.0,49092
733,P21554,EC50,10,40.5,nM,9.0,7.395,112218|114058|36602|37297|49092|52442|54124|55784|59029|62033
733,P21554,Emax,3,98.3,%,9.0,,112218|114058|36602
733,P21554,IC50,2,9.5,nM,8.5,8.235,37625|41874
733,P34972,EC50,17,14.8,nM,9.0,7.83,114623|30560|36602|37843|39110|44405|49092|54738|59029|65492|66029|71989|74531|77011|91648|98604
733,P34972,Emax,14,156.5,%,9.0,,107100|114623|30560|36602|37843|44405|54738|65492|66029|74531|77011|91648|98604
733,P34972,IC50,2,8.4,nM,9.0,8.38,37625|65815
733,P47746,EC50,2,827.0,nM,9.0,6.265000000000001,31877|37836
733,P47746,Emax,1,187.0,%,9.0,,31877
733,Q9QZN9,EC50,1,1.5,nM,9.0,8.82,49092
7334,P35372,EC50,5,7.943,nM,9.0,8.1,121906|75319
7334,P35372,Efficacy,1,84.0,%,9.0,,75319
7334,P35372,Emax,2,48.55,%,9.0,,121906
7334,P41143,EC50,2,6400.0,nM,9.0,5.55,121906|75319
7334,P41145,EC50,2,5700.0,nM,9.0,5.85,121906|75319
7334,P42866,EC50,6,32.43,nM,9.0,7.49,127638
7334,P42866,Emax,3,49.1,%,9.0,,127638
7339,P05067,IC50,1,41000.0,nM,9.0,4.39,30157
7340,P05067,IC50,1,280000.0,nM,9.0,,30157
7340,P23219,IC50,1,44000.0,nM,9.0,4.36,31030
7346,Q9Y5N1,IC50,1,1.7,nM,9.0,8.77,43963
7352,P08172,EC50,1,10000.0,nM,9.0,,128647
7355,P03372,IC50,1,3.7,nM,9.0,8.43,15953
7360,Q9H244,IC50,3,25.0,nM,9.0,7.6,123209|74638|83856
7361,P41146,EC50,1,1000.0,nM,9.0,,30611
7361,P41146,IC50,1,0.15,nM,9.0,9.82,30611
7362,P35372,EC50,1,120.0,nM,9.0,6.92,51283
7362,P41143,EC50,1,380.0,nM,9.0,6.42,51283
7362,P41145,EC50,1,6.0,nM,9.0,8.22,51283
7362,Q96LB1,Emax,2,54.395,%,9.0,,131050
7363,P30989,EC50,10,0.6,nM,9.0,9.22,108454|111262|126558|90417|98807
7363,P30989,Emax,1,100.0,%,9.0,,90417
738,P20272,EC50,1,316.23,nM,9.0,6.5,30443
738,P20272,Emax,1,326.0,%,9.0,,30443
738,P21554,EC50,1,241.0,nM,9.0,,130688
7380,P11802,IC50,23,120.0,nM,9.0,6.92,128650
7380,Q00534,IC50,23,120.0,nM,9.0,6.92,128650
739,P20272,EC50,1,398.11,nM,9.0,6.4,30443
739,P20272,Emax,1,351.0,%,9.0,,30443
7393,Q5NUL3,EC50,1,10000.0,nM,9.0,,128647
7399,P27815,IC50,1,54.0,nM,9.0,7.27,131266
7399,Q07343,IC50,1,65.0,nM,9.0,7.19,131266
7399,Q08493,IC50,1,239.0,nM,9.0,6.62,131266
7399,Q08499,IC50,1,166.0,nM,9.0,6.78,131266
740,P20272,EC50,2,218.115,nM,8.5,6.71,14128|30443
740,P20272,Emax,1,131.0,%,9.0,,30443
740,P34972,EC50,1,261.2,nM,8.0,6.58,14128
7402,Q4U2R8,IC50,1,200000.0,nM,8.0,,64324
7405,P23204,EC50,1,2340.0,nM,9.0,5.63,47054
7405,P37230,EC50,1,2260.0,nM,9.0,5.65,47054
7405,P37231,EC50,1,21.0,nM,9.0,7.68,47054
7405,Q03181,EC50,1,53.0,nM,8.0,7.28,47054
7405,Q07869,EC50,1,50.0,nM,9.0,7.3,47054
7407,P14270,IC50,1,180.0,nM,5.0,6.75,4674
7407,P14644,IC50,1,180.0,nM,5.0,6.75,4674
7407,P14646,IC50,1,180.0,nM,5.0,6.75,4674
7407,P27815,IC50,1,18000.0,nM,9.0,4.75,4847
7407,P54748,IC50,1,180.0,nM,5.0,6.75,4674
741,Q9Y2T6,EC50,1,13600.0,nM,9.0,4.87,82042
7415,P15121,IC50,1,170.0,nM,8.0,6.77,10599
7416,P06401,EC50,1,0.15,nM,9.0,9.82,39186
7423,P06213,IC50,1,21.0,nM,9.0,7.68,124766
7423,P08069,IC50,1,21.0,nM,9.0,7.68,124766
7423,P14616,IC50,1,21.0,nM,9.0,7.68,124766
7427,P08908,EC50,5,0.3,nM,9.0,9.52,106301|111449|122003|130453
7427,P08908,Emax,1,107.0,%,9.0,,130453
7427,P08908,IC50,1,0.2,nM,9.0,9.7,112213
7427,P28222,EC50,1,30000.0,nM,9.0,,122003
743,P08172,IC50,1,6215.16,nM,9.0,5.21,128647
743,P20272,EC50,1,56305.0,nM,9.0,4.25,53408
743,P20272,Emax,2,31.1,%,7.0,,111891|53408
743,P21554,EC50,11,4.1,nM,9.0,8.39,107396|109043|110128|117463|35375|38562|47186|47927|50392|76657|97968
743,P21554,Efficacy,1,0.0,%,9.0,,72246
743,P21554,Emax,2,-28.5,%,9.0,,107396|35375
743,P21554,IC50,20,4.5,nM,9.0,8.35,107888|127411|35771|42092|42580|45193|47039|49460|49514|49532|49921|50392|57182|57217|65419|76984|92785
743,P34972,EC50,2,20605.0,nM,9.0,4.51,110128|47186
743,P34972,Efficacy,1,0.0,%,9.0,,72246
743,P34972,Emax,1,100.0,%,9.0,,92785
743,P34972,IC50,4,6835.0,nM,9.0,5.1899999999999995,127411|45193|76984|92785
743,P47746,EC50,1,8990.0,nM,9.0,5.05,37836
743,P47746,IC50,1,25.0,nM,9.0,7.6,127743
743,P47936,Emax,1,-11.0,%,9.0,,112218
743,Q9QZN9,Emax,1,100.0,%,5.0,,111891
7434,P04150,EC50,1,12.4,nM,9.0,7.91,59145
7438,P08482,EC50,1,400.0,nM,8.0,6.4,14434
7438,P08483,EC50,1,120.0,nM,8.0,6.92,14434
7438,P08485,IC50,1,700.0,nM,8.0,6.16,14434
7439,P55157,IC50,2,4.4,nM,8.5,8.6,16328|20189
7445,P07550,EC50,1,10000.0,nM,9.0,,128276
7445,P08588,EC50,1,10000.0,nM,9.0,,128276
7445,P13945,EC50,1,22.4,nM,9.0,7.65,128276
7455,P07550,EC50,5,11.0,nM,9.0,7.96,120430|128647|51201|60920|90613
7455,P07550,Efficacy,2,83.0,%,9.0,,51201|90613
7455,P14416,EC50,1,10000.0,nM,9.0,,90613
7455,Q8K4Z4,IC50,1,7.9,nM,9.0,8.1,51201
746,P34972,EC50,1,64.5,nM,9.0,7.19,114058
746,P34972,Emax,1,91.0,%,9.0,,114058
7460,P06401,EC50,1,100.0,nM,9.0,,39067
7460,P06401,Efficacy,1,100.0,%,9.0,,39067
7460,P06401,IC50,1,0.2,nM,9.0,9.7,39067
7461,P34969,IC50,1,15.72,nM,9.0,7.8,120296
7465,O35505,IC50,1,400.0,nM,9.0,6.4,94011
7468,O35505,IC50,2,42.949999999999996,nM,9.0,7.625,91874
747,P20272,EC50,1,1995.26,nM,9.0,5.7,30443
747,P20272,Emax,1,158.0,%,9.0,,30443
747,P34972,EC50,6,157.1,nM,9.0,6.84,116283|126303|126423|129042|30560|53907
747,P34972,Emax,6,97.75,%,9.0,,114058|126303|126423|129042|30560|53907
747,P34972,IC50,1,81.8,nM,9.0,7.09,114058
7471,P15382,IC50,1,50118.72,nM,6.0,4.3,91843
7471,P35372,IC50,3,3.0,nM,9.0,8.52,105410|39149
7471,P51787,IC50,1,50118.72,nM,6.0,4.3,91843
7471,Q12809,IC50,2,31945031.34,nM,8.0,,91843
7471,Q13936,IC50,1,5011.87,nM,8.0,5.3,91843
7471,Q14524,IC50,1,251188.64,nM,8.0,,91843
7472,P15382,IC50,1,251188.64,nM,6.0,,91843
7472,P51787,IC50,1,251188.64,nM,6.0,,91843
7472,Q12809,IC50,1,50118723.36,nM,8.0,,91843
7472,Q13936,IC50,1,50118.72,nM,8.0,4.3,91843
7472,Q14524,IC50,1,501187.23,nM,8.0,,91843
7476,P08922,EC50,1,5.8,nM,9.0,8.24,124766
7477,P35372,EC50,1,670.0,nM,9.0,6.17,62400
7479,P07550,EC50,2,1.4730999999999999,nM,9.0,9.04,120430|76366
7479,P08588,EC50,1,109.0,nM,9.0,6.96,120430
7483,O60840,IC50,1,4300.0,nM,4.0,5.37,91875
7483,P15382,IC50,1,31622.78,nM,6.0,4.5,91843
7483,P51787,IC50,1,31622.78,nM,6.0,4.5,91843
7483,Q01668,IC50,1,4300.0,nM,4.0,5.37,91875
7483,Q12809,IC50,2,918.0400000000001,nM,8.0,6.199999999999999,91843
7483,Q13698,IC50,1,4300.0,nM,4.0,5.37,91875
7483,Q13936,IC50,2,5304.785,nM,6.0,5.285,91843|91875
7483,Q14524,IC50,1,6309.57,nM,8.0,5.2,91843
7483,Q9UK17,IC50,1,50118.72,nM,8.0,4.3,91843
7486,P15382,IC50,1,50118.72,nM,6.0,4.3,91843
7486,P51787,IC50,1,50118.72,nM,6.0,4.3,91843
7486,Q12809,IC50,2,2988.165,nM,8.0,5.550000000000001,91843
7486,Q13936,IC50,1,398107.17,nM,8.0,,91843
7486,Q14524,IC50,1,19952.62,nM,8.0,4.7,91843
7498,P38532,EC50,1,195000.0,nM,9.0,,51887
7498,Q8IL11,IC50,1,1000.0,nM,9.0,,51887
7498,Q9BEG3,IC50,1,35000.0,nM,8.0,4.46,14070
75,P08908,EC50,1,19.05,nM,8.0,7.72,17296
75,P08908,Emax,1,144.0,,8.0,,17296
750,P20272,Emax,1,100.0,%,5.0,,111891
750,P34972,EC50,3,167.0,nM,9.0,6.78,107396|116283|45096
750,P34972,Emax,3,35.0,%,9.0,,107100|107396|90394
750,P34972,IC50,1,7200.0,nM,8.0,5.14,51289
750,P47936,EC50,1,25.0,nM,9.0,7.6,112218
750,P47936,Emax,1,-19.0,%,9.0,,112218
750,Q9QZN9,Emax,1,100.0,%,5.0,,111891
751,P34972,EC50,2,13356.655,nM,9.0,6.1,116283|74785
751,P34972,Emax,2,74.5,%,9.0,,103852|109247
751,P34972,IC50,2,428.1,nM,9.0,6.57,103852|109247
7511,O60885,IC50,2,4.0,nM,9.0,8.4,124766
7511,P25440,IC50,2,4.0,nM,9.0,8.4,124766
7511,Q15059,IC50,2,4.0,nM,9.0,8.4,124766
7511,Q58F21,IC50,2,4.0,nM,9.0,8.4,124766
7518,O60885,IC50,11,890.0,nM,9.0,6.385,128650
7518,P08172,IC50,1,15800.0,nM,9.0,,131123
7518,P11229,IC50,1,15800.0,nM,9.0,,131123
7518,P25103,IC50,1,12600.0,nM,9.0,4.9,131123
7518,P25440,IC50,11,890.0,nM,9.0,6.385,128650
7518,P28223,IC50,1,40000.0,nM,9.0,,131123
7518,P28335,IC50,1,40000.0,nM,9.0,,131123
7518,P35367,IC50,1,31600.0,nM,9.0,,131123
7518,P35368,IC50,1,40000.0,nM,9.0,,131123
7518,P37288,IC50,1,31600.0,nM,9.0,4.5,131123
7518,Q15059,IC50,11,890.0,nM,9.0,6.385,128650
7518,Q58F21,IC50,11,890.0,nM,9.0,6.385,128650
7533,P05107,IC50,2,41.5,nM,7.0,7.59,62395
7533,P05362,IC50,2,41.5,nM,7.0,7.59,62395
7533,P20701,IC50,2,41.5,nM,7.0,7.59,62395
7542,P03372,IC50,2,1.2,nM,5.0,9.32,20740|21436
7542,Q92731,IC50,2,1.2,nM,5.0,9.32,20740|21436
7543,P07550,EC50,3,0.05495,nM,9.0,10.26,120430|121316|129356
7543,P08588,EC50,2,78.455,nM,9.0,7.1899999999999995,121316|129356
7552,P30556,IC50,1,10000.0,nM,9.0,,128647
7552,P43119,EC50,1,6.0,nM,9.0,8.22,104192
7552,P43253,EC50,1,200.0,nM,9.0,6.7,104192
7552,Q13258,EC50,1,100.0,nM,9.0,7.0,104192
7563,P35372,EC50,1,10000.0,nM,9.0,,122056
7563,P41143,EC50,1,10000.0,nM,9.0,,122056
7563,P41145,EC50,2,5003.35,nM,9.0,8.17,122056|127551
7582,P07550,EC50,1,0.76,nM,9.0,9.12,51201
7582,P07550,Efficacy,1,95.0,%,9.0,,51201
7582,Q8K4Z4,IC50,1,0.3,nM,9.0,9.52,51201
7586,P31424,IC50,1,51.6,nM,9.0,7.29,75988
7586,P41594,IC50,2,40.8,nM,9.0,7.57,75988|93155
7591,P35372,Emax,1,22.0,%,9.0,,45005
7591,P35372,IC50,1,14.0,nM,9.0,7.85,45005
7591,P41145,EC50,1,2.9,nM,9.0,8.54,45005
7591,P41145,Emax,1,73.0,%,9.0,,45005
7595,P42866,IC50,1,278.0,nM,9.0,6.56,7556
7595,P97266,IC50,1,17.0,nM,9.0,7.77,7556
7595,Q96LB1,EC50,4,18193.605,nM,9.0,4.75,131050
7595,Q96LB1,Emax,2,59.54,%,9.0,,131050
7600,Q9H255,IC50,1,160.0,nM,9.0,6.8,114716
7601,P08172,IC50,1,63.1,nM,9.0,7.2,117687
7601,P08173,IC50,1,5.012,nM,9.0,8.3,117687
7601,P20309,IC50,1,19.95,nM,9.0,7.7,117687
7601,P23977,IC50,4,403.0,nM,8.5,6.39,13102|14321|15100|21709
7602,O35505,IC50,1,430000.0,nM,9.0,,94011
7608,Q9ES90,EC50,1,58000.0,nM,9.0,4.24,126701
7608,Q9HC97,EC50,1,8000.0,nM,9.0,5.1,126701
7619,P61088,IC50,1,20000.0,nM,9.0,,51887
7625,P35462,EC50,3,1.8,nM,9.0,8.74,16688|21255|31276
7625,P35462,IC50,3,3.0,nM,9.0,8.52,21255
7625,P52703,EC50,1,3.0,nM,8.0,8.52,17172
7631,P08172,IC50,2,30000.0,nM,9.0,,114301|76462
7631,P08173,IC50,2,30000.0,nM,9.0,,114301|76462
7631,P08482,IC50,1,30000.0,nM,9.0,,76462
7631,P08483,IC50,1,30000.0,nM,9.0,,76462
7631,P08485,IC50,1,30000.0,nM,9.0,,76462
7631,P08911,IC50,1,790.0,nM,9.0,6.1,76462
7631,P08912,IC50,4,673.565,nM,9.0,6.25,103906|114301|76462
7631,P10980,IC50,1,30000.0,nM,9.0,,76462
7631,P11229,IC50,2,30000.0,nM,9.0,,114301|76462
7631,P20309,IC50,2,30000.0,nM,9.0,,114301|76462
7632,P08172,EC50,1,30000.0,nM,8.0,,53092
7632,P08173,EC50,1,30000.0,nM,8.0,,53092
7632,P08482,EC50,2,6070.0,nM,9.0,5.215,46746|49503
7632,P08485,EC50,1,30000.0,nM,9.0,,49503
7632,P08912,EC50,3,4100.0,nM,9.0,5.39,46746|49503|53092
7632,P10980,EC50,1,30000.0,nM,9.0,,49503
7632,P11229,EC50,1,6100.0,nM,8.0,5.21,53092
7632,P20309,EC50,3,6400.0,nM,9.0,5.19,46746|49503|53092
7633,P08485,EC50,1,400.0,nM,9.0,6.4,52040
7644,P00533,IC50,2,80.0,nM,8.5,7.1,21491|6449
7644,P04626,IC50,2,1229.5,nM,9.0,5.91,21491|5126
7650,P14416,EC50,3,3.3,nM,8.0,8.48,102677|65855
7650,P14416,Emax,2,33.5,%,9.0,,65855
7651,P14416,EC50,4,64.65,nM,8.5,8.48,102677|104588|65855
7651,P14416,Emax,3,20.0,%,9.0,,104588|65855
7652,P14416,EC50,2,75.0,nM,8.5,7.15,102677|65855
7652,P14416,Emax,2,58.5,%,9.0,,65855
7655,P10520,EC50,1,3834.0,nM,8.0,5.42,51887
7659,P10828,IC50,1,2000.0,nM,9.0,5.7,131267
7662,P04156,IC50,1,5812.0,nM,8.0,5.24,51887
7662,P51843,IC50,1,67547.0,nM,8.0,,51887
7665,O88943,EC50,4,367.53999999999996,nM,8.0,,51887
7665,O88944,EC50,1,366.43,nM,6.0,,51887
7665,P56696,EC50,2,1456.255,nM,8.0,,51887
7667,O43525,EC50,1,380.0,nM,6.0,6.42,62391
7667,O43526,EC50,1,380.0,nM,6.0,6.42,62391
7667,O88943,EC50,1,14400.0,nM,9.0,4.84,51887
7667,P15382,IC50,1,41000.0,nM,6.0,4.39,62391
7667,P51787,IC50,1,41000.0,nM,6.0,4.39,62391
7668,O43525,EC50,1,980.0,nM,6.0,6.01,62391
7668,O43526,EC50,1,980.0,nM,6.0,6.01,62391
7668,O88943,EC50,2,3680.0,nM,9.0,5.535,51887
7668,P15382,IC50,1,66000.0,nM,6.0,4.18,62391
7668,P51787,IC50,1,66000.0,nM,6.0,4.18,62391
767,P25089,IC50,1,3835.13,nM,9.0,5.42,128647
767,P32246,IC50,4,9.75,nM,9.0,8.285,112228|36558|45453
767,Q8IYL9,IC50,1,2373.76,nM,9.0,5.62,128647
767,Q9HC97,IC50,1,1069.98,nM,9.0,5.97,128647
7671,P14416,EC50,12,1.349,nM,9.0,8.87,112993|121263|128137|83838
7671,P14416,Emax,7,53.0,%,9.0,,112993|121263|128137|83838
7671,P35462,EC50,4,3.8295,nM,9.0,8.48,128137|83838
7671,P35462,Emax,2,51.55,%,9.0,,128137|83838
7671,P35462,IC50,2,2.0075000000000003,nM,9.0,8.7,128137
7672,P14416,EC50,4,13.15,nM,9.0,7.890000000000001,121263
7672,P14416,Emax,2,28.0,%,9.0,,121263
7672,P32249,IC50,1,3634.54,nM,9.0,5.44,128647
7678,Q14416,EC50,1,562.34,nM,9.0,6.25,105408
7680,Q9Y5Y4,IC50,1,10.0,nM,9.0,8.0,60118
7686,P51681,IC50,1,0.69,nM,8.0,9.16,61153
7691,P35372,EC50,1,1.0,nM,8.0,9.0,65632
7691,P41143,EC50,1,10000.0,nM,8.0,,65632
7691,P41144,EC50,1,1600.0,nM,9.0,5.8,65632
7697,P36544,EC50,1,340.0,nM,9.0,6.47,65574
7697,P36544,Emax,1,58.0,%,9.0,,65574
7720,O95180,EC50,1,150.0,nM,9.0,,51887
7720,O95180,IC50,1,36.0,nM,9.0,,51887
7723,Q12809,IC50,1,2900.0,nM,9.0,5.54,44462
7724,Q9P0X4,IC50,2,50.85,nM,8.0,7.72,55770
7731,P12931,IC50,1,76.0,nM,9.0,7.12,31836
7754,Q99705,IC50,1,4.7,nM,9.0,8.33,62691
7756,Q99705,IC50,1,25.0,nM,8.0,7.6,57100
7767,P22002,IC50,1,1.1,nM,5.0,8.96,30682
7767,P27732,IC50,1,1.1,nM,5.0,8.96,30682
7767,Q00975,IC50,1,1600.0,nM,9.0,5.8,30682
7767,Q02485,IC50,1,1.1,nM,5.0,8.96,30682
7767,Q13936,IC50,2,9000.0,nM,8.0,5.09,91874
777,P41597,IC50,1,3.8,nM,9.0,8.42,54049
777,P51683,IC50,1,7.8,nM,9.0,8.11,54049
7774,P48039,EC50,1,0.021,nM,9.0,10.68,58195
7774,P49286,EC50,1,0.53,nM,9.0,9.28,58195
7778,P48039,EC50,1,26.1,nM,9.0,7.58,51006
7778,P48039,Emax,1,41.4,%,9.0,,51006
7780,P48039,EC50,1,4.467,nM,9.0,8.35,57573
7780,P49286,EC50,1,1.318,nM,9.0,8.88,57573
7780,P49286,Emax,1,99.0,%,9.0,,57573
7784,K9N7C7,IC50,1,10000.0,nM,8.0,,115086
7784,P0DTD1,IC50,2,190.0,nM,9.0,6.73,115086
7790,O14965,IC50,6,24.0,nM,9.0,7.65,128650
7798,Q9EPB7,EC50,1,1140.0,nM,9.0,5.94,110898
7798,Q9GZN0,EC50,9,56.0,nM,9.0,7.25,102082|110898|118544|123624|128164|91149|97159
7800,O43194,EC50,3,6250.0,nM,9.0,5.2,123726|76118
7800,O43194,Efficacy,1,100.0,%,9.0,,76118
7800,O43194,Emax,1,48.0,%,9.0,,123726
7803,O43194,EC50,1,0.8,nM,9.0,9.1,89606
7803,Q5U431,EC50,1,0.5,nM,9.0,9.3,89606
781,P41597,IC50,1,89.0,nM,8.0,7.05,17190
7816,P00533,IC50,1,50000.0,nM,8.0,,15262
7816,P05622,IC50,7,16000.0,nM,7.0,4.8,17433
7816,P09619,IC50,1,16500.0,nM,8.0,4.78,15262
7816,P11362,IC50,2,29650.0,nM,8.5,5.03,15262|36176
7816,P26618,IC50,7,16000.0,nM,7.0,4.8,17433
7816,P35968,IC50,1,410.0,nM,8.0,6.39,15262
785,P41597,IC50,4,62.0,nM,9.0,7.215,17190|39148|50701
7851,P21554,EC50,5,2090.0,nM,9.0,5.68,92788|97872
7851,P21554,Emax,1,78.1,%,9.0,,97872
7851,P21554,IC50,6,823.665,nM,9.0,6.085,113661|114326|121044|91186
7851,P34972,IC50,1,10000.0,nM,9.0,,121044
7851,P47746,Emax,1,32.4,%,9.0,,97872
7860,P43236,IC50,1,13.0,nM,9.0,7.89,30943
7865,O55017,IC50,1,35000.0,nM,9.0,4.46,94011
7865,Q01815,IC50,1,35000.0,nM,9.0,4.46,94011
7877,P11362,IC50,8,594.5,nM,9.0,7.52,128650
7877,P21802,IC50,8,594.5,nM,9.0,7.52,128650
7877,P22607,IC50,8,594.5,nM,9.0,7.52,128650
7883,P04626,IC50,13,1000.0,nM,9.0,6.0,128650
7913,O60674,IC50,1,3548.0,nM,9.0,5.45,124766
7913,P23458,IC50,1,178.0,nM,9.0,6.75,124766
7918,P53350,IC50,1,42.0,nM,9.0,7.38,124766
7922,P49286,EC50,1,0.76,nM,9.0,9.12,44591
7922,P49286,Emax,1,23.0,%,9.0,,44591
7924,P48039,EC50,1,41.6,nM,9.0,7.38,72067
7924,P49286,EC50,1,0.24,nM,9.0,9.62,72067
7926,Q9HB89,EC50,2,1.9500000000000002,nM,9.0,8.715,119207|90423
7935,P36507,IC50,1,14.0,nM,9.0,7.85,128650
7935,Q02750,IC50,1,14.0,nM,9.0,7.85,128650
7947,P53350,EC50,1,11.0,nM,9.0,7.96,124766
7947,Q9H4B4,EC50,1,11.0,nM,9.0,7.96,124766
7947,Q9NYY3,EC50,1,11.0,nM,9.0,7.96,124766
7953,P08581,IC50,1,150.0,nM,9.0,6.82,124766
7953,P30530,IC50,1,150.0,nM,9.0,6.82,124766
7953,Q04912,IC50,1,150.0,nM,9.0,6.82,124766
7953,Q06418,IC50,1,150.0,nM,9.0,6.82,124766
7958,P49841,IC50,1,0.7,nM,9.0,9.15,21020
8,Q9R0C9,IC50,1,112.0,nM,8.0,6.95,11576
800,P51681,IC50,2,0.625,nM,9.0,9.23,127568|31098
8004,P42345,IC50,1,2.0,nM,9.0,8.7,128650
8015,P49841,EC50,1,200.0,nM,8.0,6.7,6428
